timestamp,open,high,low,close,volume
2026-04-14 01:45:00,0.09358,0.09364,0.09354,0.09361,10361220.0
2026-04-14 01:50:00,0.09361,0.09363,0.09352,0.09358,3526370.0
2026-04-14 01:55:00,0.09359,0.0936,0.09347,0.09352,12219820.0
2026-04-14 02:00:00,0.09352,0.0937,0.09346,0.09368,22160940.0
2026-04-14 02:05:00,0.09368,0.09389,0.09358,0.09362,60846100.0
2026-04-14 02:10:00,0.09362,0.0937,0.09356,0.09364,12484030.0
2026-04-14 02:15:00,0.09364,0.09371,0.09353,0.09368,9566160.0
2026-04-14 02:20:00,0.09368,0.09371,0.0936,0.09362,7153740.0
2026-04-14 02:25:00,0.09361,0.09367,0.0936,0.0936,5897640.0
2026-04-14 02:30:00,0.0936,0.0936,0.09336,0.09346,8919280.0
2026-04-14 02:35:00,0.09345,0.09354,0.09338,0.09354,10754590.0
2026-04-14 02:40:00,0.09354,0.09363,0.09353,0.09356,4581520.0
2026-04-14 02:45:00,0.09356,0.09359,0.09349,0.09357,4640050.0
2026-04-14 02:50:00,0.09356,0.09358,0.09346,0.09347,5876690.0
2026-04-14 02:55:00,0.09347,0.09353,0.0934,0.09347,14330670.0
2026-04-14 03:00:00,0.09347,0.09347,0.09335,0.09341,7176710.0
2026-04-14 03:05:00,0.09342,0.09352,0.0934,0.09352,6889690.0
2026-04-14 03:10:00,0.09352,0.09352,0.09338,0.0934,5410320.0
2026-04-14 03:15:00,0.0934,0.09347,0.09336,0.09347,4510840.0
2026-04-14 03:20:00,0.09347,0.09353,0.09345,0.09353,7181800.0
2026-04-14 03:25:00,0.09353,0.09353,0.09342,0.09346,4607140.0
2026-04-14 03:30:00,0.09347,0.0936,0.09346,0.09354,5846190.0
2026-04-14 03:35:00,0.09354,0.09359,0.09341,0.09358,7915510.0
2026-04-14 03:40:00,0.09358,0.09378,0.09355,0.09368,18964660.0
2026-04-14 03:45:00,0.09369,0.0937,0.0936,0.09362,9860710.0
2026-04-14 03:50:00,0.09363,0.09364,0.09351,0.09361,8095370.0
2026-04-14 03:55:00,0.09361,0.09365,0.09348,0.09352,8496810.0
2026-04-14 04:00:00,0.09352,0.09354,0.09342,0.09347,6025190.0
2026-04-14 04:05:00,0.09348,0.09356,0.09347,0.0935,3514550.0
2026-04-14 04:10:00,0.0935,0.0935,0.09338,0.09343,10723840.0
