timestamp,open,high,low,close,volume
2026-01-21 18:30:00,88019.9,88241.0,87943.2,88123.0,48.55332344
2026-01-21 18:45:00,88123.1,88658.0,88120.1,88482.1,73.8856926
2026-01-21 19:00:00,88482.1,88640.0,88286.8,88392.0,42.81337831
2026-01-21 19:15:00,88392.1,89723.7,88365.2,89646.2,225.81285122
2026-01-21 19:30:00,89646.2,90168.5,89520.7,90051.5,247.05075065
2026-01-21 19:45:00,90054.0,90454.2,89907.7,90358.0,168.50266863
2026-01-21 20:00:00,90358.1,90374.7,89740.0,89916.7,72.98489131
2026-01-21 20:15:00,89916.7,89916.7,89457.2,89746.1,96.05753505
2026-01-21 20:30:00,89742.0,90025.5,89610.1,89900.3,75.60526486
2026-01-21 20:45:00,89900.2,90209.5,89891.2,90207.4,92.26692937
2026-01-21 21:00:00,90207.4,90209.4,89963.9,90101.9,57.05312045
2026-01-21 21:15:00,90100.5,90333.3,90051.8,90074.6,28.00541838
2026-01-21 21:30:00,90074.6,90264.5,90070.0,90250.9,21.76466316
2026-01-21 21:45:00,90250.9,90275.0,90150.0,90242.3,20.84045101
2026-01-21 22:00:00,90242.4,90381.8,90205.6,90218.9,21.12976541
2026-01-21 22:15:00,90218.9,90232.2,89944.4,90002.2,64.003879
2026-01-21 22:30:00,90002.1,90097.2,89904.3,89959.8,27.02378186
2026-01-21 22:45:00,89959.7,89995.7,89767.0,89767.1,16.73008376
2026-01-21 23:00:00,89767.1,90215.2,89718.3,90192.0,68.47003062
2026-01-21 23:15:00,90191.8,90191.8,89880.9,90020.0,47.07448151
2026-01-21 23:30:00,90020.0,90020.0,89552.2,89552.2,41.42925681
2026-01-21 23:45:00,89554.0,89613.0,89360.0,89456.1,69.27013222
2026-01-22 00:00:00,89456.1,89720.0,89456.1,89708.0,51.36644298
2026-01-22 00:15:00,89708.0,89892.9,89608.4,89833.4,28.17814023
2026-01-22 00:30:00,89833.5,89999.8,89830.2,89934.2,22.79751682
2026-01-22 00:45:00,89934.2,90037.8,89866.1,89905.7,25.06275147
2026-01-22 01:00:00,89905.8,90113.5,89820.7,89999.9,56.54507733
2026-01-22 01:15:00,89999.9,90187.7,89999.9,90127.9,58.01218883
2026-01-22 01:30:00,90127.9,90182.9,89910.0,89996.0,37.01665434
2026-01-22 01:45:00,89996.0,90165.8,89955.0,90110.9,30.42475268
